"","account_id","opening_date","statement_frequency","district_name","credit_cards","loan","loan_amount","loan_payment","loan_term","loan_status","loan_default","max_withdrawal","min_withdrawal","cc_payment","max_balance","min_balance"
"3869",6609,"1995-03-27","monthly","Jindrichuv Hradec",1,"T","60156","1671","36","expired","TRUE",74000,0,89,159713,-1449
"3870",6649,"1995-07-08","monthly","Hl.m. Praha",0,"T","100260","1671","60","current","FALSE",55700,15,79,143764,1000
"3871",6678,"1996-01-03","monthly","Brno - mesto",0,"T","294384","6133","48","current","FALSE",63900,15,115,147778,1100
"3872",6686,"1996-02-10","monthly","Trebic",0,"T","116496","4854","24","current","FALSE",43684,15,69,84727,600
"3873",6688,"1996-06-25","monthly","Jindrichuv Hradec",1,"T","22968","638","36","current","FALSE",15400,15,73,57999,1000
"3874",6699,"1996-06-08","monthly","Jablonec n. Nisou",0,"T","127200","2650","48","current","FALSE",24572,15,87,77515,400
"3875",6706,"1996-12-28","monthly","Louny",0,"T","64860","1081","60","current","FALSE",20108,14,50,67060,200
"3876",6738,"1994-07-28","monthly","Uherske Hradiste",0,"T","37908","3159","12","expired","FALSE",28431,14,109,71123,800
"3877",6792,"1996-05-11","monthly","Hl.m. Praha",0,"T","17184","1432","12","expired","FALSE",24000,15,71,47760,400
"3878",6806,"1993-11-26","monthly","Hl.m. Praha",0,"F","NA","NA","NA","NA","NA",36434,0,130,83779,-340
"3879",6856,"1995-08-19","monthly","Hradec Kralove",1,"T","124344","3454","36","current","FALSE",63000,15,92,103753,321
"3880",6866,"1997-10-02","monthly","Ceske Budejovice",0,"F","NA","NA","NA","NA","NA",31466,2,36,64903,-986
"3881",6872,"1995-09-02","monthly","Cesky Krumlov",0,"F","NA","NA","NA","NA","NA",30174,1,95,99379,-1424
"3882",6897,"1993-04-23","monthly","Rychnov nad Kneznou",0,"F","NA","NA","NA","NA","NA",64500,1,168,144437,-534
"3883",6902,"1996-10-22","monthly","Prostejov",1,"T","49320","1370","36","current","FALSE",15567,15,54,49729,900
"3884",6910,"1995-04-04","monthly","Sumperk",0,"F","NA","NA","NA","NA","NA",63100,3,105,155241,-1239
"3885",6924,"1994-06-01","monthly","Ostrava - mesto",0,"T","194880","4060","48","current","FALSE",36536,15,114,79100,300
"3886",6930,"1993-09-08","monthly","Usti nad Labem",1,"T","25944","1081","24","expired","FALSE",36290,15,130,93629,600
"3887",6950,"1996-10-12","monthly","Liberec",0,"T","475680","9910","48","current","FALSE",42080,15,62,114953,700
"3888",6985,"1995-07-27","monthly","Louny",1,"T","96768","2688","36","current","FALSE",64100,13,109,144652,900
"3889",7011,"1993-10-08","monthly","Prerov",0,"F","NA","NA","NA","NA","NA",56000,1,151,153021,-3354
"3890",7033,"1996-07-03","monthly","Prerov",0,"F","NA","NA","NA","NA","NA",11000,1,63,32983,-9947
"3891",7045,"1996-12-26","monthly","Trutnov",0,"T","288720","6015","48","current","FALSE",54138,15,49,104827,400
"3892",7049,"1997-10-12","monthly","Jesenik",0,"T","495180","8253","60","current","FALSE",74278,15,29,126715,600
"3893",7082,"1996-09-06","monthly","Hodonin",1,"T","194160","4045","48","current","FALSE",17642,15,69,48106,900
"3894",7099,"1996-08-20","monthly","Hl.m. Praha",1,"T","234336","4882","48","current","FALSE",43942,15,59,90491,1000
"3895",7101,"1996-07-06","monthly","Brno - mesto",1,"F","NA","NA","NA","NA","NA",49831,0,56,115330,-2653
"3896",7133,"1993-09-17","monthly","Hl.m. Praha",1,"T","48672","1352","36","expired","FALSE",12100,15,160,33815,300
"3897",7156,"1997-09-11","monthly","Novy Jicin",0,"T","49488","2062","24","current","FALSE",30969,15,40,82684,300
"3898",7176,"1996-12-07","monthly","Hl.m. Praha",0,"T","203940","3399","60","current","FALSE",37200,15,50,72580,400
"3899",7184,"1995-06-19","monthly","Kolin",0,"T","155640","6485","24","expired","FALSE",34486,15,85,73025,500
"3900",7190,"1993-09-06","monthly","Semily",0,"T","63360","1056","60","current","FALSE",12138,15,154,48544,700
"3901",7203,"1993-03-26","monthly","Novy Jicin",1,"F","NA","NA","NA","NA","NA",49982,2,129,136358,-10159
"3902",7231,"1993-03-14","monthly","Praha - vychod",1,"F","NA","NA","NA","NA","NA",76500,2,185,143645,-1278
"3903",7240,"1996-04-23","monthly","Pelhrimov",0,"T","152160","2536","60","current","FALSE",22821,15,69,56535,500
"3904",7262,"1996-08-30","monthly","Karvina",0,"T","73260","1221","60","current","FALSE",25655,6,61,58295,900
"3905",7274,"1997-09-28","monthly","Praha - zapad",1,"T","49044","4087","12","current","FALSE",44748,15,34,105561,400
"3906",7401,"1993-02-26","monthly","Hl.m. Praha",1,"T","80952","3373","24","expired","FALSE",42000,14,152,69178,1100
"3907",7418,"1995-04-07","monthly","Tabor",1,"T","30276","2523","12","expired","TRUE",22708,0,194,58621,-12205
"3908",7424,"1996-07-28","monthly","Frydek - Mistek",0,"T","30276","2523","12","expired","FALSE",63300,15,82,130362,900
"3909",7445,"1993-03-18","monthly","Zlin",1,"T","55368","2307","24","expired","FALSE",63600,0,238,157941,134
"3910",7449,"1993-11-24","monthly","Hl.m. Praha",0,"F","NA","NA","NA","NA","NA",38080,5,198,54925,-1356
"3911",7454,"1993-04-19","monthly","Kladno",0,"T","63312","1319","48","expired","FALSE",10500,15,154,31463,500
"3912",7485,"1993-07-28","monthly","Most",0,"T","91200","3800","24","expired","FALSE",34800,15,143,76737,700
"3913",7487,"1995-10-01","monthly","Kladno",0,"F","NA","NA","NA","NA","NA",49900,1,92,140214,-2063
"3914",7520,"1996-03-29","monthly","Nymburk",0,"F","NA","NA","NA","NA","NA",26400,3,79,61785,-12777
"3915",7523,"1994-08-29","monthly","Vyskov",0,"T","288468","8013","36","expired","FALSE",30950,6,161,71939,600
"3916",7542,"1996-05-16","monthly","Brno - mesto",0,"T","590820","9847","60","current","FALSE",15914,15,89,66094,300
"3917",7546,"1994-09-03","monthly","Hradec Kralove",0,"T","41952","3496","12","expired","FALSE",31462,15,107,71527,500
"3918",7559,"1997-05-24","monthly","Breclav",0,"T","12792","1066","12","current","FALSE",9254,15,50,53927,900
"3919",7565,"1996-04-02","monthly","Kromeriz",0,"T","153504","3198","48","current","FALSE",28780,15,68,65102,300
"3920",7594,"1996-02-16","monthly","Jindrichuv Hradec",1,"T","130464","2718","48","current","FALSE",58700,15,86,132088,1000
"3921",7606,"1995-03-15","monthly","Tabor",0,"T","191880","3198","60","current","FALSE",63300,15,135,132635,400
"3922",7607,"1993-09-05","monthly","Hl.m. Praha",1,"T","31728","1322","24","expired","FALSE",28480,15,137,59168,600
"3923",7614,"1995-02-08","monthly","Uherske Hradiste",0,"T","320592","6679","48","current","FALSE",60108,15,93,127567,500
"3924",7632,"1996-09-22","monthly","Frydek - Mistek",0,"T","170448","3551","48","current","FALSE",33225,15,56,73025,1000
"3925",7636,"1996-10-08","monthly","Teplice",0,"T","42384","3532","12","current","FALSE",60300,15,68,123072,700
"3926",7637,"1996-08-19","monthly","Nachod",0,"T","390096","8127","48","current","FALSE",36178,15,62,90452,900
"3927",7674,"1996-07-21","monthly","Hl.m. Praha",0,"T","94488","3937","24","current","FALSE",61400,15,88,131825,800
"3928",7721,"1997-07-03","monthly","Rakovnik",0,"T","45456","3788","12","current","FALSE",34095,15,38,80996,1000
"3929",7745,"1996-11-29","monthly","Benesov",0,"T","77544","2154","36","current","FALSE",49953,15,65,129844,700
"3930",7753,"1993-02-08","monthly","Ostrava - mesto",0,"T","51696","2154","24","expired","FALSE",63900,15,198,159122,600
"3931",7769,"1993-10-03","monthly","Cheb",0,"T","196080","4085","48","expired","FALSE",63300,15,177,149947,900
"3932",7795,"1995-01-05","monthly","Zlin",1,"T","372120","6202","60","current","FALSE",63700,15,142,145882,500
"3933",7819,"1993-08-01","monthly","Louny",0,"T","20832","434","48","current","FALSE",19700,15,148,41998,500
"3934",7824,"1994-05-17","monthly","Prostejov",1,"T","189696","7904","24","expired","TRUE",66600,4,112,124557,-2631
"3935",7828,"1996-01-05","monthly","Liberec",0,"F","NA","NA","NA","NA","NA",34560,15,132,64507,-3193
"3936",7844,"1993-11-26","monthly","Hl.m. Praha",0,"T","91584","3816","24","expired","FALSE",47906,15,125,98935,1000
"3937",7857,"1993-08-04","monthly","Prerov",0,"T","68112","5676","12","expired","FALSE",57164,15,134,119871,300
"3938",7859,"1995-03-14","monthly","Usti nad Orlici",0,"T","72120","6010","12","expired","FALSE",60000,15,92,146958,1000
"3939",7861,"1995-04-22","monthly","Chomutov",0,"T","21852","607","36","expired","FALSE",27737,15,94,91429,700
"3940",7890,"1996-03-26","monthly","Cheb",0,"T","79344","1653","48","current","FALSE",25900,12,90,59170,300
"3941",7894,"1996-04-09","monthly","Plzen - jih",0,"T","153144","4254","36","current","FALSE",53000,15,92,133012,300
"3942",7907,"1996-07-27","monthly","Karvina",0,"T","97392","8116","12","expired","FALSE",63800,8,79,145666,200
"3943",7944,"1993-12-27","monthly","Kromeriz",0,"F","NA","NA","NA","NA","NA",45760,1,183,116055,-1918
"3944",7957,"1995-09-07","monthly","Trutnov",0,"T","42900","3575","12","expired","FALSE",64400,15,119,155066,500
"3945",7965,"1993-11-08","monthly","Brno - venkov",0,"T","71460","5955","12","expired","FALSE",52400,15,154,116015,200
"3946",7966,"1996-12-27","monthly","Brno - mesto",0,"T","473280","7888","60","current","TRUE",55900,1,81,131641,-1155
"3947",7990,"1996-08-30","monthly","Nymburk",0,"T","144960","3020","48","current","FALSE",58100,15,85,144854,700
"3948",7997,"1996-04-25","monthly","Praha - vychod",0,"T","160656","6694","24","current","FALSE",66000,15,88,173151,400
"3949",8026,"1997-03-23","monthly","Liberec",1,"T","128268","3563","36","current","FALSE",35914,15,44,108266,700
"3950",8038,"1996-08-17","monthly","Pardubice",0,"T","35856","1494","24","current","FALSE",33024,15,58,81470,600
"3951",8039,"1995-12-17","monthly","Nymburk",0,"T","93600","3900","24","expired","FALSE",48584,15,84,118295,900
"3952",8041,"1993-10-10","monthly","Hl.m. Praha",0,"T","140400","3900","36","expired","FALSE",63200,14,180,155918,173
"3953",8085,"1996-04-08","monthly","Opava",0,"T","260400","4340","60","current","TRUE",51500,3,76,111671,-437
"3954",8092,"1995-01-11","monthly","Brno - mesto",1,"T","56100","935","60","current","FALSE",21500,15,99,46307,1000
"3955",8094,"1996-11-24","monthly","Bruntal",1,"T","220428","6123","36","current","FALSE",69012,15,51,114748,600
"3956",8114,"1995-10-14","monthly","Kromeriz",0,"T","99300","1655","60","current","FALSE",27963,15,78,60869,600
"3957",8127,"1994-10-13","monthly","Litomerice",0,"T","155880","6495","24","expired","FALSE",63900,15,148,164649,1000
"3958",8129,"1993-06-26","monthly","Jicin",0,"T","74736","2076","36","expired","FALSE",30918,15,133,67577,700
"3959",8153,"1997-07-02","monthly","Nymburk",1,"F","NA","NA","NA","NA","NA",61800,2,73,140271,-313
"3960",8159,"1995-02-08","monthly","Plzen - mesto",0,"T","29784","1241","24","expired","FALSE",17241,15,98,71406,200
"3961",8169,"1995-11-28","monthly","Rokycany",0,"T","97980","1633","60","current","FALSE",16518,12,81,46399,700
"3962",8173,"1993-07-05","monthly","Praha - zapad",1,"T","80340","6695","12","expired","FALSE",61260,15,133,122524,1100
"3963",8225,"1996-12-07","monthly","Svitavy",1,"T","36204","3017","12","current","TRUE",27154,2,104,56084,-215
"3964",8260,"1993-03-24","monthly","Tachov",0,"T","224604","6239","36","expired","FALSE",64900,15,154,148084,200
"3965",8261,"1993-05-12","monthly","Rakovnik",0,"T","87840","3660","24","expired","FALSE",32938,15,209,68181,500
"3966",8268,"1996-09-19","monthly","Kromeriz",0,"T","8616","359","24","current","FALSE",37600,15,93,76315,400
"3967",8316,"1994-06-04","monthly","Karvina",1,"T","134784","5616","24","expired","FALSE",62900,12,196,170072,900
"3968",8320,"1997-01-19","monthly","Trutnov",0,"T","309660","5161","60","current","FALSE",46450,15,70,91258,1100
"3969",8321,"1993-04-12","monthly","Vsetin",0,"T","89040","1484","60","current","FALSE",23840,15,244,68983,800
"3970",8330,"1993-03-28","monthly","Rychnov nad Kneznou",1,"T","7656","319","24","expired","FALSE",38700,9,209,83823,600
"3971",8341,"1996-12-27","monthly","Zlin",0,"F","NA","NA","NA","NA","NA",72900,1,72,127536,-21884
"3972",8377,"1993-11-20","monthly","Rokycany",0,"T","417060","6951","60","current","FALSE",52700,15,184,128308,200
"3973",8381,"1996-09-17","monthly","Ceske Budejovice",0,"T","333648","6951","48","current","TRUE",64800,1,107,152841,-1074
"3974",8405,"1994-05-10","monthly","Strakonice",0,"T","266220","4437","60","current","FALSE",33190,15,172,69015,900
"3975",8411,"1994-12-02","monthly","Strakonice",1,"T","220620","3677","60","current","FALSE",33096,15,150,70273,1100
"3976",8475,"1993-09-08","monthly","Kladno",0,"T","21072","878","24","expired","FALSE",11040,15,225,49594,1100
"3977",8489,"1993-09-18","monthly","Prachatice",0,"T","265320","7370","36","expired","FALSE",31500,15,194,80368,700
"3978",8492,"1994-06-29","monthly","Benesov",0,"T","85860","1431","60","current","FALSE",27680,5,183,84411,1000
"3979",8505,"1997-03-20","monthly","Karvina",0,"T","42840","3570","12","expired","FALSE",22908,15,65,57767,1100
"3980",8519,"1993-04-02","monthly","Cheb",1,"T","74688","6224","12","expired","FALSE",56019,15,211,104902,1100
"3981",8523,"1996-11-25","monthly","Brno - mesto",0,"T","93036","7753","12","current","FALSE",69780,15,77,115610,400
"3982",8533,"1995-10-10","monthly","Pardubice",0,"T","174048","3626","48","current","FALSE",64600,15,136,129179,600
"3983",8564,"1993-09-12","monthly","Frydek - Mistek",0,"T","76680","3195","24","expired","FALSE",57554,15,191,104676,1000
"3984",8566,"1993-10-08","monthly","Ostrava - mesto",0,"T","230220","6395","36","expired","TRUE",59800,0,194,135668,-2720
"3985",8625,"1993-11-10","monthly","Zlin",0,"T","47304","1971","24","expired","FALSE",68100,15,243,169428,400
"3986",8639,"1997-08-22","monthly","Nachod",0,"T","185640","3094","60","current","FALSE",27850,15,51,59524,400
"3987",8645,"1997-06-23","monthly","Prostejov",0,"T","240900","4015","60","current","FALSE",25394,15,57,59731,700
"3988",8680,"1996-02-12","monthly","Pelhrimov",0,"T","85716","2381","36","current","FALSE",21430,15,112,52783,800
"3989",8688,"1996-11-22","monthly","Zdar nad Sazavou",0,"T","67980","5665","12","expired","FALSE",29760,15,76,78077,400
"3990",8713,"1997-05-18","monthly","Blansko",0,"T","170700","2845","60","current","FALSE",25605,15,65,65611,400
"3991",8742,"1997-01-28","monthly","Karvina",1,"T","33144","2762","12","expired","FALSE",34880,3,74,61771,900
"3992",8759,"1993-09-18","monthly","Hl.m. Praha",1,"F","NA","NA","NA","NA","NA",80400,3,219,166413,-739
"3993",8772,"1996-05-16","monthly","Hl.m. Praha",0,"T","88272","1839","48","current","FALSE",16554,15,96,37880,800
"3994",8776,"1994-08-24","monthly","Zlin",0,"T","33984","708","48","current","FALSE",25400,15,158,86989,600
"3995",8784,"1996-10-16","monthly","Hl.m. Praha",0,"T","74352","3098","24","current","FALSE",55186,15,79,96166,1100
"3996",8856,"1994-12-18","monthly","Cesky Krumlov",1,"F","NA","NA","NA","NA","NA",64800,10,176,192663,-8408
"3997",8919,"1997-07-03","monthly","Uherske Hradiste",0,"T","76104","3171","24","current","FALSE",9200,15,69,33814,1000
"3998",8926,"1997-03-21","monthly","Hl.m. Praha",0,"T","566640","9444","60","current","FALSE",26384,15,72,61993,200
"3999",8934,"1993-06-06","monthly","Trutnov",0,"F","NA","NA","NA","NA","NA",24583,0,224,60566,-2133
"4000",8957,"1993-11-13","monthly","Hl.m. Praha",0,"F","NA","NA","NA","NA","NA",57200,0,203,144392,-2630
"4001",8972,"1996-05-21","monthly","Karvina",1,"T","45024","938","48","current","FALSE",31637,15,94,69518,800
"4002",8982,"1993-09-25","monthly","Zlin",0,"T","227880","6330","36","expired","FALSE",64600,15,227,153214,1100
"4003",8998,"1995-05-24","monthly","Trebic",0,"F","NA","NA","NA","NA","NA",52100,1,101,111157,-13658
"4004",9017,"1995-11-22","monthly","Karvina",0,"T","100224","2088","48","current","TRUE",18792,4,152,46487,-3770
"4005",9024,"1996-01-05","monthly","Hl.m. Praha",0,"T","70656","1472","48","current","FALSE",26080,15,110,55343,600
"4006",9030,"1995-01-21","monthly","Olomouc",0,"T","155616","3242","48","current","FALSE",36960,15,144,75294,200
"4007",9031,"1997-01-15","monthly","Pardubice",0,"T","50112","2088","24","current","FALSE",48790,9,71,103702,900
"4008",9034,"1993-06-28","monthly","Hl.m. Praha",0,"T","38148","3179","12","expired","FALSE",32706,10,224,78748,900
"4009",9037,"1996-10-22","monthly","Hl.m. Praha",0,"T","321936","6707","48","current","FALSE",19533,15,98,67886,400
"4010",9041,"1993-08-03","monthly","Hl.m. Praha",0,"F","NA","NA","NA","NA","NA",59000,0,205,151087,-1644
"4011",9093,"1993-06-16","monthly","Pardubice",0,"T","189300","3155","60","current","FALSE",28413,15,201,96106,800
"4012",9104,"1994-01-21","monthly","Praha - vychod",1,"T","172080","3585","48","expired","FALSE",62700,9,198,136137,200
"4013",9138,"1996-07-18","monthly","Plzen - mesto",0,"T","272220","4537","60","current","TRUE",51000,0,94,123191,-1095
"4014",9140,"1997-08-18","monthly","Ceska Lipa",0,"T","16032","334","48","current","FALSE",21014,15,52,53314,500
"4015",9153,"1996-12-12","monthly","Nymburk",0,"T","52236","1451","36","current","FALSE",12600,15,87,63710,600
"4016",9156,"1997-09-14","monthly","Pisek",1,"T","163332","4537","36","current","FALSE",48983,15,37,69554,600
"4017",9159,"1996-08-02","monthly","Zlin",0,"T","69600","1450","48","current","FALSE",27520,15,97,71243,700
"4018",9167,"1997-04-02","monthly","Breclav",1,"T","272220","4537","60","current","FALSE",49081,3,78,128130,500
"4019",9179,"1997-01-21","monthly","Plzen - sever",0,"T","215040","3584","60","current","FALSE",32253,15,70,76321,1000
"4020",9188,"1993-02-08","monthly","Jicin",0,"T","127080","2118","60","expired","FALSE",19065,15,221,51359,800
"4021",9192,"1994-08-16","monthly","Hl.m. Praha",1,"F","NA","NA","NA","NA","NA",34845,2,146,81389,-1551
"4022",9199,"1996-05-15","monthly","Olomouc",1,"T","29448","2454","12","expired","TRUE",24562,1,97,43809,-2361
"4023",9201,"1996-10-28","monthly","Jesenik",1,"T","122472","5103","24","current","FALSE",68400,14,82,110427,1000
"4024",9203,"1993-02-27","monthly","Karvina",0,"F","NA","NA","NA","NA","NA",62000,7,271,154989,-3167
"4025",9208,"1997-05-24","monthly","Rokycany",0,"T","82128","3422","24","current","FALSE",30794,15,81,70376,871
"4026",9225,"1996-01-01","monthly","Praha - zapad",0,"T","164256","3422","48","current","FALSE",64000,1,128,135697,600
"4027",9227,"1997-11-04","monthly","Trutnov",0,"T","191580","3193","60","current","FALSE",7700,15,52,28099,900
"4028",9235,"1995-06-24","monthly","Litomerice",0,"T","83280","1735","48","current","FALSE",23547,15,129,80274,700
"4029",9236,"1993-08-18","monthly","Praha - zapad",0,"T","86616","7218","12","expired","FALSE",43040,15,243,117257,800
"4030",9241,"1996-09-25","monthly","Ostrava - mesto",0,"T","285240","4754","60","current","FALSE",42783,15,82,89240,1100
"4031",9242,"1996-03-15","monthly","Hodonin",0,"T","23184","1932","12","expired","FALSE",28480,15,111,53134,200
"4032",9263,"1996-06-04","monthly","Frydek - Mistek",0,"T","39576","3298","12","expired","FALSE",29685,15,95,64870,700
"4033",9265,"1993-02-04","monthly","Hl.m. Praha",0,"T","39576","3298","12","expired","FALSE",64400,15,265,160661,300
"4034",9307,"1993-01-24","monthly","Frydek - Mistek",0,"T","41904","3492","12","expired","FALSE",63100,1,261,166434,900
"4035",9333,"1996-11-08","monthly","Liberec",0,"F","NA","NA","NA","NA","NA",52900,2,98,135671,-846
"4036",9337,"1993-09-13","monthly","Sokolov",0,"T","52128","2172","24","expired","FALSE",59900,0,272,161685,144
"4037",9353,"1995-11-03","monthly","Kromeriz",1,"T","188616","7859","24","current","FALSE",64800,3,117,136150,900
"4038",9377,"1995-09-17","monthly","Hl.m. Praha",0,"T","99936","4164","24","current","FALSE",62800,15,139,127076,400
"4039",9422,"1996-03-06","monthly","Karvina",0,"T","86184","7182","12","expired","FALSE",64642,15,71,128146,300
"4040",9424,"1996-12-30","monthly","Brno - mesto",0,"T","83628","2323","36","current","FALSE",20904,8,50,53379,500
"4041",9433,"1997-08-14","monthly","Kromeriz",0,"T","44640","1860","24","current","FALSE",40000,15,34,65444,600
"4042",9455,"1996-11-03","monthly","Opava",0,"T","374760","6246","60","current","FALSE",56212,15,57,102667,1000
"4043",9484,"1997-04-26","monthly","Kolin",0,"F","NA","NA","NA","NA","NA",21100,1,63,40622,-1260
"4044",9493,"1995-04-02","monthly","Zlin",0,"T","188688","3931","48","current","FALSE",35378,15,98,102792,400
"4045",9494,"1996-05-10","monthly","Tabor",0,"T","116832","9736","12","expired","FALSE",17136,15,90,49267,400
"4046",9504,"1996-01-29","monthly","Nymburk",0,"T","341280","5688","60","current","FALSE",61500,9,71,110021,700
"4047",9510,"1996-06-09","monthly","Hl.m. Praha",0,"T","228276","6341","36","current","FALSE",36320,15,66,64281,500
"4048",9513,"1996-05-12","monthly","Kromeriz",0,"T","18324","1527","12","expired","FALSE",30489,15,65,54764,700
"4049",9528,"1996-11-07","monthly","Prachatice",0,"F","NA","NA","NA","NA","NA",63600,0,88,129572,-7247
"4050",9548,"1996-06-07","monthly","Uherske Hradiste",1,"T","46176","962","48","current","FALSE",29600,15,64,102539,1000
"4051",9549,"1997-01-17","monthly","Kladno",0,"F","NA","NA","NA","NA","NA",57100,1,92,143284,-1298
"4052",9560,"1997-07-13","monthly","Hl.m. Praha",0,"T","157068","4363","36","current","FALSE",60900,15,39,136644,400
"4053",9591,"1993-05-20","monthly","Ostrava - mesto",1,"T","104712","4363","24","expired","FALSE",56400,15,161,147603,400
"4054",9631,"1996-06-25","monthly","Praha - zapad",0,"T","59448","2477","24","current","FALSE",24204,15,71,67122,200
"4055",9633,"1996-01-08","monthly","Karvina",0,"T","59448","2477","24","current","TRUE",54400,0,125,127403,-5525
"4056",9635,"1993-01-05","monthly","Karvina",1,"F","NA","NA","NA","NA","NA",14450,0,212,22860,-2726
"4057",9640,"1993-03-13","monthly","Hl.m. Praha",0,"T","76416","3184","24","expired","FALSE",28659,15,189,114034,7055
"4058",9645,"1996-01-23","monthly","Louny",0,"T","176148","4893","36","current","FALSE",52322,15,72,105915,1100
"4059",9656,"1993-11-14","monthly","Trebic",0,"T","139536","5814","24","expired","FALSE",53200,12,180,151547,800
"4060",9673,"1997-06-07","monthly","Sumperk",0,"T","88200","2450","36","current","FALSE",22211,15,45,75658,1100
"4061",9677,"1996-10-13","monthly","Mlada Boleslav",0,"T","31620","527","60","current","FALSE",20433,15,57,59500,500
"4062",9703,"1993-07-15","monthly","Frydek - Mistek",1,"F","NA","NA","NA","NA","NA",53400,10,200,121079,-2728
"4063",9707,"1993-04-24","monthly","Karvina",1,"F","NA","NA","NA","NA","NA",61100,2,251,162172,-225
"4064",9730,"1997-01-01","monthly","Brno - mesto",1,"T","116040","1934","60","current","FALSE",16041,15,50,46776,900
"4065",9750,"1994-05-16","monthly","Ostrava - mesto",0,"T","151728","3161","48","current","TRUE",64000,1,201,138621,-670
"4066",9790,"1995-11-09","monthly","Usti nad Orlici",0,"T","133968","2791","48","current","FALSE",60800,15,115,149106,200
"4067",9826,"1996-08-23","monthly","Frydek - Mistek",0,"F","NA","NA","NA","NA","NA",60800,15,98,128821,-7582
"4068",9828,"1993-05-20","monthly","Praha - zapad",0,"T","126600","5275","24","expired","FALSE",47472,15,135,94043,400
"4069",9833,"1993-07-24","monthly","Strakonice",0,"T","97632","8136","12","expired","FALSE",73224,15,142,137627,1100
"4070",9859,"1996-07-08","monthly","Plzen - jih",0,"T","300600","5010","60","current","FALSE",45094,15,61,104170,400
"4071",9869,"1993-08-21","monthly","Pribram",0,"T","331560","5526","60","current","FALSE",33276,15,132,102938,900
"4072",9883,"1993-03-19","monthly","Hl.m. Praha",0,"F","NA","NA","NA","NA","NA",64800,0,158,150917,-1212
"4073",9897,"1995-03-04","monthly","Hl.m. Praha",1,"T","36168","3014","12","expired","FALSE",27122,15,117,64234,300
"4074",9928,"1995-11-09","monthly","Prostejov",0,"T","89340","1489","60","current","FALSE",31200,15,92,91009,500
"4075",10001,"1995-05-28","monthly","Karlovy Vary",0,"T","19044","529","36","current","FALSE",24126,14,88,101113,600
"4076",10005,"1997-11-29","monthly","Zlin",0,"T","210744","5854","36","current","FALSE",52688,15,27,87393,200
"4077",10018,"1995-07-23","monthly","Mlada Boleslav",0,"F","NA","NA","NA","NA","NA",30264,2,125,68876,-4953
"4078",10019,"1995-06-15","monthly","Mlada Boleslav",0,"T","194940","5415","36","current","FALSE",58700,1,99,138173,600
"4079",10022,"1997-05-07","monthly","Hl.m. Praha",0,"T","218064","4543","48","current","FALSE",40884,15,43,91971,400
"4080",10036,"1993-09-13","monthly","Hl.m. Praha",0,"F","NA","NA","NA","NA","NA",57700,2,156,143317,-15019
"4081",10049,"1996-03-28","monthly","Pelhrimov",0,"T","91632","7636","12","expired","FALSE",12900,7,98,32832,300
"4082",10065,"1996-03-30","monthly","Sumperk",0,"T","311232","6484","48","current","FALSE",62900,7,112,144269,1100
"4083",10068,"1997-04-02","monthly","Hl.m. Praha",0,"T","77808","6484","12","expired","FALSE",58600,15,57,133555,1000
"4084",10079,"1993-05-06","monthly","Uherske Hradiste",0,"T","167100","2785","60","current","FALSE",64100,15,172,189714,1100
"4085",10105,"1993-04-28","monthly","Brno - venkov",0,"T","121896","5079","24","expired","FALSE",64900,15,204,160498,600
"4086",10131,"1993-11-27","monthly","Hl.m. Praha",0,"T","215388","5983","36","expired","TRUE",63400,0,190,149948,-864
"4087",10134,"1997-04-26","monthly","Domazlice",0,"T","136368","5682","24","current","FALSE",49200,15,56,119446,600
"4088",10148,"1997-01-13","monthly","Chomutov",1,"T","22104","1842","12","current","FALSE",20262,15,50,74219,700
"4089",10152,"1997-09-28","monthly","Chomutov",0,"F","NA","NA","NA","NA","NA",48301,5,55,127988,-584
"4090",10202,"1996-07-08","monthly","Karvina",0,"T","305424","6363","48","current","FALSE",58900,15,71,120228,300
"4091",10215,"1996-04-12","monthly","Louny",1,"T","44304","1846","24","current","FALSE",21466,15,67,87973,300
"4092",10220,"1996-08-26","monthly","Chrudim",1,"F","NA","NA","NA","NA","NA",29106,7,86,61929,-492
"4093",10233,"1996-02-21","monthly","Plzen - jih",0,"T","239160","3986","60","current","FALSE",35871,15,70,77715,500
"4094",10243,"1997-09-03","monthly","Chrudim",0,"T","113436","3151","36","current","FALSE",62000,15,58,138293,200
"4095",10257,"1997-05-01","monthly","Plzen - jih",1,"T","37812","3151","12","current","FALSE",54100,15,61,126763,900
"4096",10266,"1993-06-10","monthly","Brno - mesto",0,"T","75624","3151","24","expired","TRUE",61000,0,210,152954,-2325
"4097",10280,"1996-12-01","monthly","Jesenik",0,"T","348120","5802","60","current","FALSE",60500,15,51,111160,600
"4098",10297,"1996-01-19","monthly","Ceske Budejovice",0,"T","421008","8771","48","current","FALSE",43680,15,91,100355,600
"4099",10320,"1993-07-11","monthly","Frydek - Mistek",0,"T","259740","4329","60","expired","FALSE",38960,15,151,79634,800
"4100",10343,"1997-05-22","monthly","Mlada Boleslav",1,"F","NA","NA","NA","NA","NA",11800,1,51,31312,-9757
"4101",10345,"1996-04-07","monthly","Liberec",0,"T","31260","2605","12","current","FALSE",15171,15,74,46699,1000
"4102",10351,"1995-05-04","monthly","Cheb",0,"T","88704","1848","48","current","FALSE",11800,15,105,32019,800
"4103",10361,"1996-06-21","monthly","Tabor",0,"T","86880","7240","12","expired","FALSE",65160,15,61,106369,500
