account_id,district_name,open_date,statement_frequency,num_customers,credit_cards,loan,loan_amount,loan_payments,loan_term,loan_status,loan_default,max_withdrawal,min_withdrawal,cc_payments,max_balance,min_balance
3699,Svitavy,1993-08-05,monthly,1,0,F,NA,NA,NA,NA,NA,49200,15,133,69373,600
3700,Hl.m. Praha,1997-06-03,monthly,1,0,F,NA,NA,NA,NA,NA,47840,15,40,75449,800
3701,Sumperk,1993-10-06,monthly,1,0,F,NA,NA,NA,NA,NA,14350,15,121,59563,800
3702,Blansko,1995-04-13,monthly,1,0,F,NA,NA,NA,NA,NA,35200,15,104,89187,800
3703,Ostrava - mesto,1997-06-18,monthly,1,0,F,NA,NA,NA,NA,NA,3019,15,33,17088,400
3704,Prerov,1993-01-24,monthly,1,0,F,NA,NA,NA,NA,NA,12050,15,140,49736,500
3705,Strakonice,1997-10-24,monthly,2,1,F,NA,NA,NA,NA,NA,62200,15,42,143527,200
3706,Mlada Boleslav,1996-04-04,monthly,1,0,F,NA,NA,NA,NA,NA,9670,15,86,43580,1000
3708,Zlin,1996-11-24,monthly,1,1,F,NA,NA,NA,NA,NA,32276,15,90,71782,900
3709,Ostrava - mesto,1996-03-05,monthly,1,1,F,NA,NA,NA,NA,NA,17157,15,77,68960,500
3710,Hl.m. Praha,1995-02-25,monthly,1,1,F,NA,NA,NA,NA,NA,17322,13,99,58751,600
3711,Beroun,1997-05-08,monthly,1,0,T,460980,7683,60,current,T,49137,2,34,103750,-6280
3712,Beroun,1994-09-13,monthly,1,0,F,NA,NA,NA,NA,NA,17400,15,99,33267,900
3715,Ostrava - mesto,1997-11-27,monthly,1,0,F,NA,NA,NA,NA,NA,11500,600,7,21000,900
3716,Hl.m. Praha,1997-04-14,monthly,1,0,F,NA,NA,NA,NA,NA,11900,200,12,27700,200
3717,Breclav,1994-05-20,monthly,1,0,F,NA,NA,NA,NA,NA,23373,15,118,54663,400
3718,Vyskov,1994-04-16,monthly,1,0,F,NA,NA,NA,NA,NA,12500,15,139,44457,900
3719,Litomerice,1997-06-19,monthly,1,0,F,NA,NA,NA,NA,NA,19300,15,38,53669,200
3720,Liberec,1993-07-30,monthly,2,0,F,NA,NA,NA,NA,NA,10150,13,128,65002,800
3721,Domazlice,1996-02-21,monthly,2,0,F,NA,NA,NA,NA,NA,7710,15,65,26244,500
3722,Sumperk,1997-12-07,monthly,2,0,F,NA,NA,NA,NA,NA,21120,15,29,53553,1100
3723,Benesov,1996-06-14,monthly,1,0,F,NA,NA,NA,NA,NA,49485,5,85,105445,700
3724,Jindrichuv Hradec,1997-08-06,monthly,1,1,F,NA,NA,NA,NA,NA,43780,15,27,99789,400
3725,Decin,1995-06-11,monthly,1,1,F,NA,NA,NA,NA,NA,25490,15,87,88110,800
3726,Brno - mesto,1996-07-14,monthly,1,0,F,NA,NA,NA,NA,NA,63900,15,71,115659,400
3727,Zdar nad Sazavou,1996-01-19,monthly,1,1,F,NA,NA,NA,NA,NA,20480,15,84,82056,600
3728,Praha - vychod,1994-08-18,monthly,2,0,F,NA,NA,NA,NA,NA,16820,15,112,48358,1000
3729,Tachov,1995-04-14,monthly,2,0,F,NA,NA,NA,NA,NA,6100,15,85,25418,300
3730,Pelhrimov,1994-09-08,monthly,1,0,F,NA,NA,NA,NA,NA,13950,14,105,62980,800
3731,Karvina,1996-05-20,monthly,1,0,F,NA,NA,NA,NA,NA,2962,2,59,26063,1100
3732,Tabor,1997-05-25,monthly,2,0,F,NA,NA,NA,NA,NA,7000,15,35,37924,500
3733,Decin,1996-07-22,monthly,2,1,F,NA,NA,NA,NA,NA,59600,15,76,128079,1000
3734,Hradec Kralove,1993-03-08,monthly,1,0,F,NA,NA,NA,NA,NA,29100,0,147,37487,-12790
3735,Hl.m. Praha,1995-04-27,monthly,1,1,F,NA,NA,NA,NA,NA,59200,7,115,141990,300
3736,Brno - mesto,1996-05-08,monthly,2,0,F,NA,NA,NA,NA,NA,14550,15,65,43395,1000
3737,Chomutov,1995-03-01,monthly,1,0,F,NA,NA,NA,NA,NA,10100,15,93,44798,1100
3738,Trutnov,1993-08-01,monthly,1,0,F,NA,NA,NA,NA,NA,30501,15,132,73194,700
3739,Hl.m. Praha,1997-03-25,monthly,1,0,F,NA,NA,NA,NA,NA,27870,15,44,73466,600
3741,Znojmo,1996-08-18,monthly,1,0,F,NA,NA,NA,NA,NA,9513,15,65,40926,800
3742,Kromeriz,1997-05-11,monthly,1,0,F,NA,NA,NA,NA,NA,11250,14,41,30768,1000
3743,Hl.m. Praha,1996-03-22,monthly,1,1,F,NA,NA,NA,NA,NA,44500,15,68,71901,600
3745,Kolin,1993-08-04,monthly,1,1,F,NA,NA,NA,NA,NA,60800,15,159,154590,900
3746,Karvina,1996-06-04,monthly,1,0,F,NA,NA,NA,NA,NA,33440,15,63,108608,1000
3747,Hl.m. Praha,1994-05-01,monthly,1,0,T,76380,6365,12,expired,F,12861,15,142,41703,1100
3748,Hl.m. Praha,1993-07-10,monthly,1,0,F,NA,NA,NA,NA,NA,7800,15,127,22689,1000
3749,Frydek - Mistek,1996-08-10,monthly,2,1,F,NA,NA,NA,NA,NA,35169,15,58,91968,800
3750,Vsetin,1995-03-18,monthly,2,0,F,NA,NA,NA,NA,NA,30350,15,94,83435,1000
3751,Nymburk,1993-09-15,monthly,1,0,F,NA,NA,NA,NA,NA,42400,15,129,66480,1100
3752,Hl.m. Praha,1994-11-25,monthly,1,0,T,18564,1547,12,expired,F,25604,15,100,93906,200
3753,Plzen - sever,1995-02-24,monthly,1,0,F,NA,NA,NA,NA,NA,7500,15,90,51054,900
3755,Zlin,1996-01-20,monthly,1,0,F,NA,NA,NA,NA,NA,51300,15,93,141091,200
3757,Zlin,1997-09-24,monthly,1,1,F,NA,NA,NA,NA,NA,44217,15,31,91511,1100
3758,Louny,1995-09-19,monthly,1,1,F,NA,NA,NA,NA,NA,29100,15,101,60150,800
3759,Hl.m. Praha,1993-12-29,monthly,1,0,F,NA,NA,NA,NA,NA,6400,8,118,44997,600
3760,Chrudim,1993-01-13,monthly,1,0,F,NA,NA,NA,NA,NA,62600,15,177,169292,1000
3763,Brno - venkov,1995-08-23,monthly,1,0,F,NA,NA,NA,NA,NA,15424,15,91,48225,800
3764,Jesenik,1995-11-05,monthly,1,0,F,NA,NA,NA,NA,NA,12300,14,95,46575,900
3765,Ceska Lipa,1996-11-14,monthly,1,0,F,NA,NA,NA,NA,NA,3600,15,47,19938,600
3767,Hl.m. Praha,1995-11-15,monthly,1,1,F,NA,NA,NA,NA,NA,22720,15,79,66439,600
3768,Usti nad Orlici,1997-06-06,monthly,1,0,F,NA,NA,NA,NA,NA,63000,15,48,116983,400
3769,Beroun,1996-05-14,monthly,1,0,F,NA,NA,NA,NA,NA,9900,15,62,34603,700
3770,Cheb,1995-09-20,monthly,1,1,F,NA,NA,NA,NA,NA,45760,15,88,117773,200
3771,Domazlice,1993-06-11,monthly,1,0,F,NA,NA,NA,NA,NA,64700,15,145,163152,700
3772,Melnik,1995-11-20,monthly,1,0,F,NA,NA,NA,NA,NA,35361,15,75,77178,1100
3773,Praha - vychod,1997-05-04,monthly,1,0,F,NA,NA,NA,NA,NA,11950,15,41,34703,700
3774,Olomouc,1996-08-30,monthly,1,0,F,NA,NA,NA,NA,NA,19410,6,60,57568,300
3775,Prachatice,1993-06-27,monthly,2,0,F,NA,NA,NA,NA,NA,11300,15,129,30980,300
3776,Hl.m. Praha,1996-10-16,monthly,1,1,F,NA,NA,NA,NA,NA,34662,15,54,85278,1000
3777,Karvina,1995-01-19,monthly,1,0,F,NA,NA,NA,NA,NA,7140,15,91,30689,200
3778,Usti nad Orlici,1993-07-04,monthly,1,1,F,NA,NA,NA,NA,NA,50800,15,138,130297,1100
3779,Ostrava - mesto,1995-07-08,monthly,1,0,F,NA,NA,NA,NA,NA,23000,15,93,75965,200
3780,Chrudim,1995-11-25,monthly,2,0,F,NA,NA,NA,NA,NA,9300,15,73,29960,300
3781,Tachov,1993-03-26,monthly,1,1,F,NA,NA,NA,NA,NA,51500,15,143,115356,800
3783,Teplice,1995-11-29,monthly,1,0,F,NA,NA,NA,NA,NA,27520,9,79,46189,300
3784,Klatovy,1996-01-22,monthly,1,0,F,NA,NA,NA,NA,NA,11122,15,85,46039,400
3785,Praha - vychod,1993-03-24,monthly,2,0,F,NA,NA,NA,NA,NA,64100,15,154,146168,200
3786,Tabor,1993-06-22,monthly,1,0,F,NA,NA,NA,NA,NA,68000,3,178,162208,-2767
3787,Karvina,1993-02-19,monthly,1,0,F,NA,NA,NA,NA,NA,31425,15,142,88504,800
3788,Karvina,1993-04-10,monthly,1,1,F,NA,NA,NA,NA,NA,53300,6,246,111777,300
3789,Kutna Hora,1996-08-18,monthly,1,0,F,NA,NA,NA,NA,NA,70500,15,68,123718,500
3792,Praha - vychod,1993-08-11,monthly,1,0,F,NA,NA,NA,NA,NA,5277,15,131,27784,300
3793,Kolin,1996-06-28,monthly,1,0,F,NA,NA,NA,NA,NA,17500,9,65,46780,300
3794,Strakonice,1997-02-03,monthly,1,0,F,NA,NA,NA,NA,NA,28107,15,48,80743,400
3795,Liberec,1996-03-18,monthly,1,0,F,NA,NA,NA,NA,NA,28665,15,68,66564,900
3796,Blansko,1993-05-25,monthly,1,0,F,NA,NA,NA,NA,NA,24000,15,141,90862,400
3797,Zlin,1994-09-03,monthly,1,0,F,NA,NA,NA,NA,NA,9100,3,71,40106,1000
3798,Cesky Krumlov,1997-08-27,monthly,1,0,F,NA,NA,NA,NA,NA,23165,11,34,54654,200
3799,Ostrava - mesto,1996-11-29,monthly,1,0,F,NA,NA,NA,NA,NA,25800,10,52,70458,900
3800,Sokolov,1996-09-16,monthly,1,0,F,NA,NA,NA,NA,NA,11090,15,59,35840,900
3801,Hl.m. Praha,1996-06-20,monthly,1,0,F,NA,NA,NA,NA,NA,32926,15,61,74448,200
3802,Chrudim,1996-04-18,monthly,1,0,F,NA,NA,NA,NA,NA,5800,3,61,26750,200
3803,Trebic,1996-01-26,monthly,1,0,F,NA,NA,NA,NA,NA,23400,11,80,43692,1100
3804,Melnik,1994-04-07,monthly,1,0,T,63252,5271,12,expired,F,47436,15,119,86343,13098
3805,Nymburk,1994-07-02,monthly,2,0,F,NA,NA,NA,NA,NA,17745,15,120,59446,1000
3806,Liberec,1996-04-18,monthly,1,1,F,NA,NA,NA,NA,NA,33852,15,66,70301,200
3807,Blansko,1995-09-05,monthly,1,1,F,NA,NA,NA,NA,NA,36640,15,83,86137,1000
3808,Louny,1993-08-11,monthly,1,0,F,NA,NA,NA,NA,NA,34880,15,139,79590,500
3809,Hl.m. Praha,1996-11-21,monthly,1,0,F,NA,NA,NA,NA,NA,15570,2,58,61931,1000
3810,Hradec Kralove,1995-06-22,monthly,1,0,F,NA,NA,NA,NA,NA,11800,15,83,58368,500
3811,Hl.m. Praha,1996-10-26,monthly,1,1,F,NA,NA,NA,NA,NA,8400,11,69,47543,800
3812,Olomouc,1995-01-16,monthly,1,0,F,NA,NA,NA,NA,NA,11100,15,91,48260,400
3813,Hl.m. Praha,1997-10-09,monthly,2,0,F,NA,NA,NA,NA,NA,15465,15,34,43659,1100
3814,Ostrava - mesto,1995-12-27,monthly,1,0,F,NA,NA,NA,NA,NA,11100,300,13,28400,900
3815,Hl.m. Praha,1996-03-24,monthly,1,0,F,NA,NA,NA,NA,NA,63500,15,67,129828,400
3816,Klatovy,1996-04-21,monthly,2,0,F,NA,NA,NA,NA,NA,9800,100,23,44600,400
3817,Karvina,1995-02-10,monthly,1,0,F,NA,NA,NA,NA,NA,14691,15,108,40529,700
3818,Ostrava - mesto,1993-01-01,monthly,2,0,F,NA,NA,NA,NA,NA,38080,15,154,82001,600
3819,Jesenik,1996-11-11,monthly,1,0,F,NA,NA,NA,NA,NA,15980,15,56,36243,700
3820,Hl.m. Praha,1993-11-14,monthly,1,0,F,NA,NA,NA,NA,NA,40160,15,148,93071,700
3821,Pisek,1996-04-18,monthly,1,0,F,NA,NA,NA,NA,NA,47518,15,104,68169,500
3822,Mlada Boleslav,1993-09-22,monthly,1,0,F,NA,NA,NA,NA,NA,26020,15,155,66578,500
3823,Ostrava - mesto,1995-04-19,monthly,1,0,F,NA,NA,NA,NA,NA,47349,15,47,61108,1000
3824,Usti nad Labem,1994-03-20,monthly,1,0,F,NA,NA,NA,NA,NA,18900,15,120,42367,700
3825,Melnik,1993-12-14,monthly,1,0,F,NA,NA,NA,NA,NA,41105,15,80,68184,400
3826,Chomutov,1995-03-05,monthly,1,0,F,NA,NA,NA,NA,NA,16640,15,115,59853,900
3827,Hl.m. Praha,1994-10-04,monthly,1,0,F,NA,NA,NA,NA,NA,14400,15,104,48842,200
3828,Chrudim,1997-08-28,monthly,1,0,F,NA,NA,NA,NA,NA,3016,15,29,21977,1100
3830,Breclav,1997-04-20,monthly,1,0,F,NA,NA,NA,NA,NA,21580,15,51,61693,700
3832,Jicin,1996-01-22,monthly,2,0,F,NA,NA,NA,NA,NA,11670,15,79,39863,200
3833,Vsetin,1997-07-13,monthly,1,0,F,NA,NA,NA,NA,NA,59800,15,38,120180,800
3834,Brno - mesto,1993-01-19,monthly,2,0,T,23052,1921,12,expired,F,24000,15,158,54322,700
3835,Svitavy,1993-03-16,monthly,1,0,F,NA,NA,NA,NA,NA,21700,15,145,54516,900
3836,Frydek - Mistek,1997-12-09,monthly,1,0,F,NA,NA,NA,NA,NA,34790,15,27,73718,300
3838,Beroun,1994-05-02,monthly,1,0,F,NA,NA,NA,NA,NA,18860,15,114,52485,800
3839,Hl.m. Praha,1995-02-21,monthly,2,1,F,NA,NA,NA,NA,NA,46082,15,93,95204,600
3840,Sumperk,1994-02-19,monthly,2,0,F,NA,NA,NA,NA,NA,14200,15,113,42619,700
3841,Mlada Boleslav,1995-01-22,monthly,1,0,F,NA,NA,NA,NA,NA,14350,15,91,40978,800
3842,Hl.m. Praha,1997-03-12,monthly,1,0,F,NA,NA,NA,NA,NA,5031,15,39,52975,800
3843,Uherske Hradiste,1996-10-02,monthly,1,0,F,NA,NA,NA,NA,NA,41413,6,63,64684,700
3844,Bruntal,1993-05-23,monthly,2,0,F,NA,NA,NA,NA,NA,8250,15,131,26578,200
3845,Rychnov nad Kneznou,1995-05-14,monthly,1,0,F,NA,NA,NA,NA,NA,47100,15,88,75188,500
3846,Trebic,1997-04-27,monthly,1,0,F,NA,NA,NA,NA,NA,4300,15,37,18776,700
3847,Decin,1995-06-13,monthly,1,1,F,NA,NA,NA,NA,NA,30371,7,87,84018,1100
3848,Strakonice,1996-07-10,monthly,1,1,F,NA,NA,NA,NA,NA,16293,15,72,80870,200
3849,Prerov,1994-10-21,monthly,1,0,F,NA,NA,NA,NA,NA,25600,15,103,82614,900
3850,Mlada Boleslav,1993-08-09,monthly,2,0,F,NA,NA,NA,NA,NA,30315,15,135,91314,900
3851,Hl.m. Praha,1997-02-27,monthly,1,0,F,NA,NA,NA,NA,NA,50200,10,46,124259,300
3852,Strakonice,1997-09-14,monthly,1,0,F,NA,NA,NA,NA,NA,5046,15,27,26529,200
3854,Mlada Boleslav,1996-04-18,monthly,1,0,F,NA,NA,NA,NA,NA,11400,15,80,36172,300
3855,Decin,1995-09-04,monthly,1,0,F,NA,NA,NA,NA,NA,32890,15,82,76259,300
3856,Jicin,1996-12-03,monthly,1,0,F,NA,NA,NA,NA,NA,7400,13,51,22734,500
3857,Brno - mesto,1997-10-22,monthly,1,0,F,NA,NA,NA,NA,NA,3275,15,25,23138,200
3858,Benesov,1995-12-14,monthly,1,1,F,NA,NA,NA,NA,NA,39921,15,105,59982,300
3859,Blansko,1996-04-23,monthly,1,0,T,307200,5120,60,current,T,61400,0,69,142668,-11549
3860,Kladno,1994-10-11,monthly,1,0,F,NA,NA,NA,NA,NA,18800,15,104,50539,1100
3861,Benesov,1997-01-30,monthly,2,1,F,NA,NA,NA,NA,NA,37098,15,46,97154,700
3862,Hl.m. Praha,1996-11-23,monthly,1,0,T,74916,2081,36,current,F,60500,15,74,143677,600
3863,Cesky Krumlov,1993-09-14,monthly,1,0,F,NA,NA,NA,NA,NA,19134,15,143,52299,600
3864,Decin,1996-07-01,monthly,1,0,F,NA,NA,NA,NA,NA,58800,15,79,128941,1100
3865,Svitavy,1995-02-09,monthly,1,0,F,NA,NA,NA,NA,NA,29200,15,95,82000,500
3866,Prostejov,1995-09-05,monthly,1,1,F,NA,NA,NA,NA,NA,42634,15,36,60998,700
3867,Hl.m. Praha,1997-07-19,monthly,1,0,F,NA,NA,NA,NA,NA,20822,15,37,53747,800
3868,Hradec Kralove,1993-08-21,monthly,1,0,F,NA,NA,NA,NA,NA,11600,15,125,34992,200
3869,Olomouc,1994-09-13,monthly,1,1,F,NA,NA,NA,NA,NA,64700,15,159,167311,700
3870,Louny,1997-01-08,monthly,1,0,F,NA,NA,NA,NA,NA,5510,15,49,24936,800
3871,Plzen - mesto,1993-01-08,monthly,2,0,F,NA,NA,NA,NA,NA,5000,15,139,61655,300
3872,Klatovy,1997-05-21,monthly,2,0,F,NA,NA,NA,NA,NA,22520,15,50,58177,1100
3874,Trutnov,1995-06-02,monthly,2,0,F,NA,NA,NA,NA,NA,13600,15,110,69054,200
3875,Chrudim,1997-10-18,monthly,1,0,T,153936,6414,24,current,F,57723,15,29,117929,1100
3876,Jesenik,1994-02-13,monthly,1,0,F,NA,NA,NA,NA,NA,64000,5,130,136914,500
3877,Kromeriz,1996-10-22,monthly,1,1,F,NA,NA,NA,NA,NA,32160,15,52,94466,500
3878,Cheb,1994-10-07,monthly,1,0,F,NA,NA,NA,NA,NA,8400,15,124,34176,500
3880,Beroun,1996-07-28,monthly,1,0,F,NA,NA,NA,NA,NA,9800,15,56,44404,800
3881,Tabor,1996-03-04,monthly,1,0,F,NA,NA,NA,NA,NA,15520,15,85,39276,800
3882,Praha - vychod,1993-07-09,monthly,1,0,F,NA,NA,NA,NA,NA,8800,11,167,34527,500
3883,Olomouc,1993-03-15,monthly,1,1,F,NA,NA,NA,NA,NA,45790,2,254,88337,500
3884,Hl.m. Praha,1996-11-14,monthly,2,0,F,NA,NA,NA,NA,NA,12680,15,58,34425,700
3885,Trutnov,1997-04-01,monthly,1,0,F,NA,NA,NA,NA,NA,9600,15,46,35543,200
3886,Hl.m. Praha,1994-02-20,monthly,1,1,F,NA,NA,NA,NA,NA,80700,5,133,158955,400
3887,Uherske Hradiste,1996-05-08,monthly,1,0,F,NA,NA,NA,NA,NA,13500,15,80,52358,200
3888,Most,1993-05-27,monthly,1,0,F,NA,NA,NA,NA,NA,10900,1,26,26800,1000
3889,Jindrichuv Hradec,1997-07-03,monthly,2,0,F,NA,NA,NA,NA,NA,4700,11,37,16712,1100
3890,Svitavy,1996-02-10,monthly,1,0,F,NA,NA,NA,NA,NA,39680,15,89,64839,400
3891,Hl.m. Praha,1993-08-18,monthly,2,0,F,NA,NA,NA,NA,NA,38240,15,136,102984,600
3892,Hradec Kralove,1993-10-25,monthly,1,0,F,NA,NA,NA,NA,NA,8670,15,121,19757,800
3893,Havlickuv Brod,1996-12-13,monthly,2,0,F,NA,NA,NA,NA,NA,7900,14,61,33246,600
3894,Usti nad Orlici,1996-09-25,monthly,2,0,F,NA,NA,NA,NA,NA,8250,15,53,56783,600
3895,Plzen - jih,1995-07-14,monthly,1,0,F,NA,NA,NA,NA,NA,26000,15,86,51184,1100
3896,Jicin,1995-08-17,monthly,1,0,F,NA,NA,NA,NA,NA,63100,15,83,114615,400
3897,Rakovnik,1997-04-16,monthly,1,1,F,NA,NA,NA,NA,NA,32781,15,42,87150,1000
3898,Karvina,1994-02-07,monthly,1,0,F,NA,NA,NA,NA,NA,6915,15,114,84905,800
3899,Domazlice,1996-06-25,monthly,1,1,F,NA,NA,NA,NA,NA,28932,15,62,97772,800
3901,Pribram,1997-08-30,monthly,1,0,F,NA,NA,NA,NA,NA,25816,5,34,86228,1100
3902,Hl.m. Praha,1995-08-08,monthly,1,0,F,NA,NA,NA,NA,NA,14880,15,91,45674,800
3903,Jihlava,1994-12-19,monthly,2,0,F,NA,NA,NA,NA,NA,26019,15,99,60074,500
3904,Pisek,1996-10-05,monthly,1,0,F,NA,NA,NA,NA,NA,3113,10,55,23377,600
3906,Usti nad Orlici,1997-07-08,monthly,2,0,T,334620,5577,60,current,F,50196,15,38,98482,1100
3907,Litomerice,1996-04-18,monthly,1,0,T,133848,5577,24,current,F,49800,12,72,133751,600
3908,Rakovnik,1997-01-16,monthly,2,0,F,NA,NA,NA,NA,NA,6700,3,43,29850,700
3909,Hl.m. Praha,1993-01-14,monthly,1,1,F,NA,NA,NA,NA,NA,36600,15,144,84241,700
3910,Praha - vychod,1997-01-19,monthly,1,0,F,NA,NA,NA,NA,NA,8200,15,43,24387,1000
3911,Ceska Lipa,1997-12-16,monthly,1,0,F,NA,NA,NA,NA,NA,2920,15,21,19366,200
3912,Benesov,1994-05-04,monthly,1,0,F,NA,NA,NA,NA,NA,7250,15,113,42383,700
3913,Cheb,1996-10-04,monthly,1,0,F,NA,NA,NA,NA,NA,21520,15,57,56581,900
3914,Decin,1995-09-05,monthly,1,0,F,NA,NA,NA,NA,NA,45920,15,83,108542,200
3915,Znojmo,1993-04-02,monthly,1,1,F,NA,NA,NA,NA,NA,34696,15,141,82103,300
3916,Mlada Boleslav,1997-09-28,monthly,1,0,T,96984,2694,36,current,F,24243,11,33,50063,800
3917,Hl.m. Praha,1996-03-30,monthly,1,1,F,NA,NA,NA,NA,NA,33120,6,67,69722,600
3918,Blansko,1993-12-09,monthly,1,0,F,NA,NA,NA,NA,NA,35500,15,128,55645,700
3919,Chomutov,1997-10-18,monthly,2,1,F,NA,NA,NA,NA,NA,32000,15,30,81477,200
3920,Ostrava - mesto,1993-09-01,monthly,2,0,F,NA,NA,NA,NA,NA,64300,15,140,156780,600
3921,Pisek,1994-07-17,monthly,1,0,F,NA,NA,NA,NA,NA,60900,15,125,142681,800
3922,Frydek - Mistek,1997-10-22,monthly,1,0,F,NA,NA,NA,NA,NA,7700,4,25,34087,900
3923,Usti nad Orlici,1993-03-30,monthly,1,0,F,NA,NA,NA,NA,NA,44100,7,142,121940,400
3924,Karvina,1996-02-24,monthly,1,0,F,NA,NA,NA,NA,NA,6800,15,65,31101,300
3925,Hl.m. Praha,1995-09-05,monthly,1,0,F,NA,NA,NA,NA,NA,54100,15,112,140989,400
3926,Olomouc,1994-09-11,monthly,2,0,F,NA,NA,NA,NA,NA,14950,15,99,52499,400
3927,Breclav,1993-10-22,monthly,1,0,F,NA,NA,NA,NA,NA,14240,15,155,43228,1000
3928,Karlovy Vary,1996-05-08,monthly,1,0,F,NA,NA,NA,NA,NA,42613,15,92,71228,900
3930,Litomerice,1995-04-25,monthly,1,0,F,NA,NA,NA,NA,NA,28833,15,90,60871,800
3931,Plzen - sever,1996-02-05,monthly,1,1,F,NA,NA,NA,NA,NA,36000,15,72,85872,1000
3932,Ostrava - mesto,1996-07-25,monthly,1,0,F,NA,NA,NA,NA,NA,9700,15,55,35385,600
3933,Trebic,1996-02-11,monthly,2,0,F,NA,NA,NA,NA,NA,46242,15,70,79789,700
3934,Kutna Hora,1997-12-23,monthly,1,0,F,NA,NA,NA,NA,NA,7300,15,21,32510,700
3935,Cheb,1993-03-08,monthly,1,0,F,NA,NA,NA,NA,NA,32604,15,158,70858,1000
3936,Most,1995-05-04,monthly,1,0,F,NA,NA,NA,NA,NA,11300,11,106,38727,800
3937,Sumperk,1996-01-10,monthly,2,0,F,NA,NA,NA,NA,NA,14800,15,73,29067,800
3938,Hodonin,1993-11-17,monthly,1,1,F,NA,NA,NA,NA,NA,34551,15,123,80635,1100
3939,Karvina,1993-07-08,monthly,1,0,F,NA,NA,NA,NA,NA,11649,15,150,45876,600
3941,Melnik,1996-12-26,monthly,2,0,F,NA,NA,NA,NA,NA,3400,15,45,20784,300
3943,Novy Jicin,1996-03-06,monthly,1,0,F,NA,NA,NA,NA,NA,7560,8,69,23695,300
3944,Domazlice,1995-10-08,monthly,2,0,F,NA,NA,NA,NA,NA,25996,15,80,65561,800
3945,Svitavy,1995-11-07,monthly,2,0,F,NA,NA,NA,NA,NA,12100,4,47,45064,1000
3946,Karvina,1996-07-16,monthly,2,0,F,NA,NA,NA,NA,NA,26493,15,59,62147,900
3947,Sumperk,1996-01-23,monthly,1,0,F,NA,NA,NA,NA,NA,33120,15,72,80307,400
3948,Hl.m. Praha,1993-11-09,monthly,1,1,F,NA,NA,NA,NA,NA,22635,15,127,92060,1100
3949,Brno - mesto,1996-01-11,monthly,1,1,F,NA,NA,NA,NA,NA,46499,15,52,80896,300
3950,Rychnov nad Kneznou,1997-09-01,monthly,1,1,F,NA,NA,NA,NA,NA,36156,15,33,75766,400
3951,Domazlice,1997-06-02,monthly,1,0,F,NA,NA,NA,NA,NA,9800,15,42,28128,600
3952,Plzen - mesto,1996-03-08,monthly,1,0,F,NA,NA,NA,NA,NA,37200,15,65,53789,500
3953,Hl.m. Praha,1997-06-16,monthly,1,0,T,63576,5298,12,current,F,78000,6,58,109399,201
3954,Domazlice,1993-06-25,monthly,2,0,F,NA,NA,NA,NA,NA,13450,15,130,38245,1000
3955,Zlin,1993-07-14,monthly,1,0,F,NA,NA,NA,NA,NA,14720,15,164,71062,1000
3956,Kutna Hora,1996-10-28,monthly,1,1,F,NA,NA,NA,NA,NA,24320,11,65,80551,500
3958,Kromeriz,1997-12-28,monthly,2,0,F,NA,NA,NA,NA,NA,34526,15,26,77512,1000
3960,Zlin,1993-02-06,monthly,2,0,F,NA,NA,NA,NA,NA,4807,15,137,34836,500
3961,Usti nad Orlici,1997-01-24,monthly,1,0,F,NA,NA,NA,NA,NA,3600,15,43,19541,700
3962,Brno - mesto,1996-12-13,monthly,1,0,F,NA,NA,NA,NA,NA,12000,100,11,26100,-1300
3963,Nymburk,1997-10-27,monthly,1,0,F,NA,NA,NA,NA,NA,19296,15,30,52599,600
3964,Klatovy,1997-01-25,monthly,1,0,F,NA,NA,NA,NA,NA,5900,15,43,19714,800
3965,Tachov,1993-05-04,monthly,1,0,F,NA,NA,NA,NA,NA,39900,0,159,80266,-1844
3966,Havlickuv Brod,1996-01-09,monthly,2,0,F,NA,NA,NA,NA,NA,7400,12,73,29247,800
3967,Brno - mesto,1996-09-22,monthly,1,0,T,84600,2350,36,current,T,77400,15,83,171098,-2920
3968,Liberec,1996-01-01,monthly,1,0,F,NA,NA,NA,NA,NA,26600,15,73,107611,1100
3969,Most,1993-06-20,monthly,1,0,F,NA,NA,NA,NA,NA,37600,15,134,64304,600
3970,Karlovy Vary,1995-11-28,monthly,1,1,F,NA,NA,NA,NA,NA,57232,15,76,102736,200
3971,Prerov,1997-03-13,monthly,1,0,F,NA,NA,NA,NA,NA,49000,15,47,109701,200
3972,Trutnov,1993-10-11,monthly,1,1,F,NA,NA,NA,NA,NA,27800,15,132,86253,900
3973,Strakonice,1995-11-27,monthly,1,0,F,NA,NA,NA,NA,NA,15618,12,81,41265,200
3974,Brno - venkov,1996-03-08,monthly,1,0,F,NA,NA,NA,NA,NA,22816,15,70,56080,900
3975,Strakonice,1994-10-02,monthly,1,0,F,NA,NA,NA,NA,NA,6750,14,103,26549,400
3976,Ostrava - mesto,1996-04-15,monthly,1,0,F,NA,NA,NA,NA,NA,7600,15,62,38556,600
3977,Melnik,1993-09-25,monthly,1,0,F,NA,NA,NA,NA,NA,8950,15,123,30826,800
3978,Kromeriz,1995-02-18,monthly,1,0,F,NA,NA,NA,NA,NA,33327,15,95,73902,700
3979,Litomerice,1996-02-14,monthly,1,0,F,NA,NA,NA,NA,NA,16000,15,72,50773,700
3980,Prerov,1993-04-03,monthly,2,0,F,NA,NA,NA,NA,NA,30240,15,160,80304,800
